threshold,ROC-AUC,PR-AUC,平衡准确率,准确率,MCC,敏感度,特异度,PPV,NPV,F1+,TN,FP,FN,TP,rule_meet_sens
0.024,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.025,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.026,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.027,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.028,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.029,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.03,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.031,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.032,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.033,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.034,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.035,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.036,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.037,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.038,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.039,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.04,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.041,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.042,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.043,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.044,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.045,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.046,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.047,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.048,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.049,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.05,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.051,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.052,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.053,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.054,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.055,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.056,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.057,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.058,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.059,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.06,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.061,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.062,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.063,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.064,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.065,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.066,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.067,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.068,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.069,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.07,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.071,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.072,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.073,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.074,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.075,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.076,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.077,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.078,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.079,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.08,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.081,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.082,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.083,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.084,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.085,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.086,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.087,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.088,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.089,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.09,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.091,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.092,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.093,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.094,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.095,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.096,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.097,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.098,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.099,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.1,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.101,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.102,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.103,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.104,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.105,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.106,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.107,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.108,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.109,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.11,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.111,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.112,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.113,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.114,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.115,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.116,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.117,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.118,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.119,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.12,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.121,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.122,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.123,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.124,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.125,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.126,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.127,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.128,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.129,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.13,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.131,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.132,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.133,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.134,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.135,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.136,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.137,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.138,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.139,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.14,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.141,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.142,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.143,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.144,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.145,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.146,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.147,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.148,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.149,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.15,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.151,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.152,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.153,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.154,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.155,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.156,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.157,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.158,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.159,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.16,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.161,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.162,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.163,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.164,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.165,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.166,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.167,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.168,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.169,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.17,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.171,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.172,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.173,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.174,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.175,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.176,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.177,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.178,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.179,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.18,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.181,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.182,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.183,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.184,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.185,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.186,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.187,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.188,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.189,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.19,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.191,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.192,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.193,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.194,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.195,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.196,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.197,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.198,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.199,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.2,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.201,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
